pref_id,uid,pref_key,pref_value,version,note
P-D04-00813,u0293,search_scope,就是 麒麟系统/驱动,v0,用户纠正
P-D04-00814,u0743,emoji_policy,嗯 <<<< 允许少量 emoji >>>>,v1,重复记录
P-D04-00815,u0552,answer_style,就是 祥细解释每一步原因 [draft],v0,管理员导入旧偏好
P-D04-00816,u0143,privacy_policy,那个 【敏感信息只用于本轮工具调用】,v3,重复记录
P-D04-00817,u0670,meeting_minutes_format,然后然后  bullet 列表 @@@,v3,管理员导入旧偏好
P-D04-00818,u0345,emoji_policy,呃 <<<< 纯文本 >>>> #todo,v3,仅本次例外
P-D04-00819,u0103,meeting_minutes_format,嗯 bullet 列表 <!-- cached -->,v4,仅本次例外
P-D04-00820,u0593,search_scope,然后然后 仅本地知识库 @@@,v2,管理员导入旧偏好
P-D04-00821,u0401,search_scope,其实　办公软件/模板 [draft],v1,管理员导入旧偏好
P-D04-00822,u0464,output_style,[ASR] 简洁、少废话……,v4,重复记录
P-D04-00823,u0400,meeting_minutes_format,啊 bullet 列表 😅,v1,仅本次例外
P-D04-00824,u0663,output_style, 只给步骤 电话 13812345678 [draft],v0,管理员导入旧偏好
P-D04-00825,u0722,privacy_policy,[ASR] 不保存测试手机号 #todo,v3,用户纠正
P-D04-00826,u0120,search_scope,然后然后 办公软件/模板 #todo,v3,用户纠正
P-D04-00827,u0557,emoji_policy,[ASR] 禁用 😅,v1,管理员导入旧偏好
P-D04-00828,u0682,output_style,"啊 先结论后步骤
cache=false……",v3,重复记录
P-D04-00829,u0070,privacy_policy,麻烦  敏感信息只用于本轮工具调用（口述）,v0,用户明确表达
P-D04-00830,u0150,meeting_minutes_format,啊 【不超过200字】 <!-- cached -->,v1,管理员导入旧偏好
P-D04-00831,u0087,emoji_policy,我想想 纯文本（口述）,v3,管理员导入旧偏好
P-D04-00832,u0355,privacy_policy,其实　敏感信息只用于本轮工具调用,v3,用户明确表达
P-D04-00833,u0578,search_scope,然后然后 麒麟系统/驱动 [draft],v4,仅本次例外
P-D04-00834,u0124,meeting_minutes_format, bullet 列表 #todo,v1,重复记录
P-D04-00835,u0034,meeting_minutes_format,那个 bullet 列表！！！,v3,重复记录
P-D04-00836,u0333,output_style,呃　只给步骤 #todo,v0,管理员导入旧偏好
P-D04-00837,u0228,search_scope,"啊 【其麟系统/驱动】

<!--done--> [draft]",v4,用户纠正
P-D04-00838,u0116,output_style,help: 先结论后步骤 @@@,v0,用户明确表达
P-D04-00839,u0316,output_style,呃 详细、带数据表格 <!-- cached -->,v2,管理员导入旧偏好
P-D04-00840,u0185,privacy_policy, 不保存测试手机号 ENDEND,v4,仅本次例外
P-D04-00841,u0196,search_scope,[ASR]  奇麟系统/驱动 😅,v4,仅本次例外
P-D04-00842,u0245,emoji_policy,  禁用……,v1,用户明确表达
P-D04-00843,u0735,search_scope,呃 仅本地知识库 [draft],v3,用户明确表达
P-D04-00844,u0666,answer_style,嗯 详细解释每一步原因 [draft],v4,用户纠正
P-D04-00845,u0703,meeting_minutes_format,嗯  bullet 列表 ～,v1,仅本次例外
P-D04-00846,u0650,answer_style,其实 详细解释每一步原因,v3,用户纠正
P-D04-00847,u0303,output_style, 只给步骤 #todo,v2,用户纠正
P-D04-00848,u0408,search_scope, 办公软件/模板！！！,v0,用户纠正
P-D04-00849,u0148,search_scope,help: 麒麟系统/驱动……,v2,管理员导入旧偏好
P-D04-00850,u0517,privacy_policy,"啊 不保存测试手机号
stdout: OK @@@",v1,仅本次例外
P-D04-00851,u0515,privacy_policy,稍等 敏感信息只用于本轮工具调用 @@@,v0,用户纠正
P-D04-00852,u0596,meeting_minutes_format,稍等 三段式：背景、决定、待办……,v2,仅本次例外
P-D04-00853,u0719,search_scope,呃 麒麟系统/驱动 ENDEND,v3,重复记录
P-D04-00854,u0582,meeting_minutes_format,"[ASR] 三段式：背景、决定、待办
stdout: OK（口述）",v2,用户明确表达
P-D04-00855,u0520,search_scope,那个 仅本地知识库 😅,v3,用户明确表达
P-D04-00856,u0181,search_scope,help: 麒麟系统/驱动！！！,v3,仅本次例外
P-D04-00857,u0729,privacy_policy,"就是  ```不保存测试手机号```

<!--done--> ENDEND",v0,用户纠正
P-D04-00858,u0199,answer_style,help: 短句回复 #todo,v1,管理员导入旧偏好
P-D04-00859,u0066,emoji_policy,麻烦　默认允许！！！,v4,仅本次例外
P-D04-00860,u0204,privacy_policy,呃　敏感信息只用于本轮工具调用！！！,v2,重复记录
P-D04-00861,,emoji_policy,稍等 默认允许 @@@,v2,用户明确表达
P-D04-00862,u0262,output_style,嗯 详细、带数据表格！！！,v3,重复记录
P-D04-00863,u0519,privacy_policy,稍等 敏感信息只用于本轮工具调用 ～,v0,用户纠正
P-D04-00864,u0292,privacy_policy,啊 敏感信息只用于本轮工具调用 😅,v1,重复记录
P-D04-00865,u0227,output_style, 先结论后步骤 <!-- cached -->,v4,重复记录
P-D04-00866,u0108,search_scope,help: 办公软件/模板（口述）,v2,管理员导入旧偏好
P-D04-00867,u0079,privacy_policy,我想想　敏感信息只用于本轮工具调用 [draft],v3,用户明确表达
P-D04-00868,u0447,search_scope, 仅本地知识库 ENDEND,v1,用户明确表达
P-D04-00869,u0730,answer_style,呃 短句回复 😅,v0,用户明确表达
P-D04-00870,u0583,emoji_policy,其实  纯文本 ENDEND,v3,重复记录
P-D04-00871,u0604,answer_style,help:  祥细解释每一步原因 ～,v2,用户明确表达
P-D04-00872,,output_style,[ASR] <<<< 简洁、少废话 >>>> @@@,v1,管理员导入旧偏好
P-D04-00873,u0496,answer_style,嗯 先给结论，再给步骤 😅,v0,用户明确表达
P-D04-00874,u0573,meeting_minutes_format,稍等 **bullet 列表** ～,v0,用户纠正
P-D04-00875,u0201,emoji_policy,help:　纯文本 <!-- cached -->,v3,管理员导入旧偏好
P-D04-00876,,privacy_policy,嗯 不保存测试手机号 😅,v0,重复记录
P-D04-00877,u0288,output_style,那个 详细、带数据表格 ～,v1,仅本次例外
P-D04-00878,u0094,answer_style,[ASR] 短句回复 ～,v4,用户纠正
P-D04-00879,,output_style,啊 先结论后步骤 @@@,v2,管理员导入旧偏好
P-D04-00880,u0671,privacy_policy,稍等 不保存测试手机号……,v3,用户明确表达
P-D04-00881,u0144,search_scope,然后然后  麒麟系统/驱动 @@@,v1,用户纠正
P-D04-00882,u0455,answer_style,就是 ```详细解释每一步原因``` ～,v4,用户明确表达
P-D04-00883,u0599,meeting_minutes_format,help:  三段式：背景、决定、待办 ENDEND,v0,仅本次例外
P-D04-00884,u0651,meeting_minutes_format,其实 三段式：背景、决定、待办 #todo,v1,管理员导入旧偏好
P-D04-00885,u0230,privacy_policy,就是 敏感信息只用于本轮工具调用……,v3,管理员导入旧偏好
P-D04-00886,u0289,privacy_policy, 不保存测试手机号（口述）,v2,管理员导入旧偏好
P-D04-00887,u0338,output_style,就是 先结论后步骤（口述）,v1,用户纠正
P-D04-00888,u0284,emoji_policy,help:　纯文本 <!-- cached -->,v0,用户明确表达
P-D04-00889,u0370,output_style,"嗯 <<<<  只给步骤  >>>>
stdout: OK @@@",v2,管理员导入旧偏好
P-D04-00890,u0253,privacy_policy,我想想 <p>敏感信息只用于本轮工具调用</p> @@@,v2,管理员导入旧偏好
P-D04-00891,u0375,search_scope,嗯 办公软件/模板 #todo,v4,用户明确表达
P-D04-00892,u0410,emoji_policy,然后然后 纯文本 ENDEND,v4,重复记录
P-D04-00893,u0579,privacy_policy,啊 不保存测试手机号 @@@,v0,仅本次例外
P-D04-00894,u0552,privacy_policy,麻烦 不保存测试手机号 [draft],v4,管理员导入旧偏好
P-D04-00895,u0364,meeting_minutes_format,嗯  bullet 列表 邮箱 user269@example.com,v1,重复记录
P-D04-00896,u0544,privacy_policy, 不保存测试手机号 电话 13900001111,v1,重复记录
P-D04-00897,u0751,emoji_policy,help:  允许少量 emoji,v3,管理员导入旧偏好
P-D04-00898,u0192,privacy_policy,其实  敏感信息只用于本轮工具调用！！！,v1,管理员导入旧偏好
P-D04-00899,u0028,meeting_minutes_format,呃 不超过200字 ENDEND,v1,仅本次例外
P-D04-00900,u0788,output_style,help:　祥细、带数据表格（口述）,v0,仅本次例外
P-D04-00901,u0383,emoji_policy,"其实  纯文本

<!--done--> ENDEND",v1,用户明确表达
P-D04-00902,u0550,privacy_policy,[ASR] 敏感信息只用于本轮工具调用！！！,v1,管理员导入旧偏好
P-D04-00903,u0199,answer_style,啊  详细解释每一步原因 <!-- cached -->,v3,管理员导入旧偏好
P-D04-00904,u0613,output_style,那个 简洁、少废话 😅,v0,管理员导入旧偏好
P-D04-00905,u0643,emoji_policy,help: 允许少量 emoji 😅,v1,用户明确表达
P-D04-00906,u0540,meeting_minutes_format,其实 bullet  列表,v1,用户明确表达
P-D04-00907,u0355,emoji_policy,[ASR] 纯文本！！！,v2,用户明确表达
P-D04-00908,u0505,search_scope,嗯 麒麟系统/驱动,v4,管理员导入旧偏好
P-D04-00909,u0185,meeting_minutes_format,那个 三段式：背景、决定、待办 😅,v2,管理员导入旧偏好
P-D04-00910,u0276,search_scope,[ASR]  ```麒麟系統系统/驱动``` #todo,v4,用户明确表达
P-D04-00911,u0392,meeting_minutes_format,稍等  不超过200字 电话 13688889999 @@@,v3,用户明确表达
P-D04-00912,u0333,privacy_policy,呃 **不保存测试手机号** ～,v4,重复记录
P-D04-00913,u0293,emoji_policy,我想想 禁用……,v1,重复记录
P-D04-00914,u0114,meeting_minutes_format,help:  三段式：背景、决定、待办（口述）,v4,重复记录
P-D04-00915,u0642,meeting_minutes_format,嗯 三段式：背景、决定、待办（口述）,v0,用户纠正
P-D04-00916,u0143,answer_style,啊 短句回复！！！,v4,重复记录
P-D04-00917,u0415,answer_style,啊  短句回复 @@@,v0,用户明确表达
P-D04-00918,u0303,answer_style,help: 短句回复……,v2,用户明确表达
P-D04-00919,u0675,answer_style,"麻烦　详细解释每一步原因
stdout: OK #todo",v2,管理员导入旧偏好
P-D04-00920,u0678,privacy_policy,我想想 敏感信息只用于本轮工具调用……,v1,用户明确表达
P-D04-00921,u0621,output_style,麻烦 ```详细、带数据表格```,v2,用户明确表达
P-D04-00922,u0340,emoji_policy,help: 禁用……,v0,重复记录
P-D04-00923,u0254,output_style,我想想 先结论后步骤,v4,管理员导入旧偏好
P-D04-00924,u0797,privacy_policy,麻烦 <p>不保存测试手机号</p>（口述）,v3,管理员导入旧偏好
P-D04-00925,u0559,output_style,麻烦 只给步骤（口述）,v0,用户纠正
P-D04-00926,u0709,emoji_policy, 允许少量 emoji @@@,v1,重复记录
P-D04-00927,u0107,search_scope,[ASR] 办公软件/模板,v0,用户明确表达
P-D04-00928,u0694,search_scope,我想想　办公软件/模板……,v1,重复记录
P-D04-00929,u0084,meeting_minutes_format,那个 bullet 列表 😅,v3,用户明确表达
P-D04-00930,u0655,privacy_policy,我想想 敏感信息只用于本轮工具调用 #todo,v0,仅本次例外
P-D04-00931,u0392,search_scope,help: 麒麟系统/驱动 <!-- cached -->,v0,重复记录
P-D04-00932,u0300,search_scope,就是 仅本地知只库,v2,用户明确表达
P-D04-00933,u0100,answer_style, 详细解释每一步原因 😅,v4,仅本次例外
P-D04-00934,u0476,search_scope,help: 奇麟系统/驱动,v2,仅本次例外
P-D04-00935,u0352,search_scope,我想想 麒麟系统/驱动 [draft],v2,用户纠正
P-D04-00936,u0074,answer_style,"[ASR] 先给结论，再给步骤
stdout: OK 😅",v4,仅本次例外
P-D04-00937,u0788,search_scope,然后然后　办公软件/模板 ENDEND,v4,管理员导入旧偏好
P-D04-00938,u0204,privacy_policy,麻烦　敏感信息只用于本轮工具调用 #todo,v4,用户明确表达
P-D04-00939,u0074,output_style,　只给步骤 <!-- cached -->,v4,重复记录
P-D04-00940,u0502,privacy_policy,啊  不保存测试手机号……,v1,用户明确表达
P-D04-00941,u0118,emoji_policy,那个  纯文本 😅,v4,管理员导入旧偏好
P-D04-00942,u0178,privacy_policy,呃　不保存测试手机号 [draft],v3,用户纠正
P-D04-00943,u0211,answer_style,呃 祥细解释每一步原因 #todo,v4,用户明确表达
P-D04-00944,,emoji_policy,那个 默认允许 <!-- cached -->,v2,仅本次例外
P-D04-00945,u0206,emoji_policy, <p>允许少量 emoji</p> 电话 13900001111 [draft],v4,用户纠正
P-D04-00946,u0694,answer_style,就是 先给结论，再给步骤 ENDEND,v4,用户明确表达
P-D04-00947,u0511,meeting_minutes_format,呃  三段式：背景、决定、待办……,v2,用户明确表达
P-D04-00948,u0408,output_style,嗯 简洁、少废话 ENDEND,v1,用户明确表达
P-D04-00949,u0235,privacy_policy,然后然后 不保存测试手机号 @@@,v4,用户明确表达
P-D04-00950,u0786,answer_style,然后然后 先给结论，再给步骤 ～,v4,用户明确表达
P-D04-00951,u0111,emoji_policy,麻烦 纯文本 ENDEND,v0,仅本次例外
P-D04-00952,u0116,privacy_policy,麻烦 敏感信息只用于本轮工具调用……,v3,管理员导入旧偏好
P-D04-00953,u0741,search_scope,[ASR]　办公软件/模板……,v1,用户明确表达
P-D04-00954,u0242,privacy_policy,[ASR] 不保存测试手机号 [draft],v0,仅本次例外
P-D04-00955,u0176,privacy_policy,就是 敏感信息只用于本轮工具调用 ～,v4,用户纠正
P-D04-00956,u0234,search_scope,我想想 麒麟系统/驱动……,v0,管理员导入旧偏好
P-D04-00957,u0123,search_scope,啊 麒麟系统/驱动 电话 13812345678 @@@,v2,仅本次例外
P-D04-00958,u0091,privacy_policy,那个  不保存测试手机号,v1,用户纠正
P-D04-00959,u0632,privacy_policy,[ASR] 不保存测试手机号 ～,v3,用户纠正
P-D04-00960,u0667,search_scope,麻烦 仅本地知识库 @@@,v1,管理员导入旧偏好
P-D04-00961,u0124,privacy_policy,稍等 不保存测试手机号 ～,v4,用户纠正
P-D04-00962,u0535,search_scope,[ASR] 仅本地知识库……,v4,管理员导入旧偏好
P-D04-00963,u0380,search_scope,我想想 奇麟系统/驱动 😅,v3,用户明确表达
P-D04-00964,u0252,search_scope,稍等 办公软件/模板 ENDEND,v3,用户纠正
P-D04-00965,u0427,privacy_policy,[ASR] 【不保存测试手机号】 #todo,v4,管理员导入旧偏好
P-D04-00966,u0600,output_style,麻烦 先结论后步骤 @@@,v3,重复记录
P-D04-00967,u0016,emoji_policy,[ASR] 允许少量 emoji,v1,用户纠正
P-D04-00968,u0599,search_scope,然后然后 办公软件/模板 ENDEND,v0,管理员导入旧偏好
P-D04-00969,u0289,answer_style,help: 短句回复（口述）,v2,管理员导入旧偏好
P-D04-00970,u0169,meeting_minutes_format,然后然后  三段式：背景、决定、待办 <!-- cached -->,v1,用户明确表达
P-D04-00971,u0211,answer_style,就是 短句回复！！！,v3,仅本次例外
P-D04-00972,u0444,output_style,嗯 只给步骤 <!-- cached -->,v4,仅本次例外
P-D04-00973,u0527,answer_style,啊 先给结论，再给步骤……,v4,用户明确表达
P-D04-00974,u0756,search_scope,然后然后 仅本地知识库 😅,v1,用户纠正
P-D04-00975,u0421,privacy_policy,呃  不保存测试手机号 [draft],v2,管理员导入旧偏好
P-D04-00976,u0007,emoji_policy,[ASR] 允许少量 emoji ENDEND,v2,用户纠正
P-D04-00977,u0276,privacy_policy,[ASR] 敏感信息只用于本轮工具调用……,v2,管理员导入旧偏好
P-D04-00978,u0590,search_scope,稍等 仅本地知识库……,v4,仅本次例外
P-D04-00979,u0398,emoji_policy,其实 默认允许……,v3,用户纠正
P-D04-00980,u0485,meeting_minutes_format, ```三段式：背景、决定、待办``` 😅,v1,用户明确表达
P-D04-00981,u0731,meeting_minutes_format,麻烦　不超过200字 <!-- cached -->,v2,用户明确表达
P-D04-00982,u0075,search_scope,  麒麟系统/驱动 @@@,v3,仅本次例外
P-D04-00983,u0677,emoji_policy,麻烦 禁用（口述）,v2,用户纠正
P-D04-00984,u0269,search_scope,help: 仅本地知识库,v3,用户纠正
P-D04-00985,u0553,privacy_policy,稍等 不保存测试手机号,v3,用户明确表达
P-D04-00986,u0719,output_style," 简洁、少废话
stdout: OK",v0,重复记录
P-D04-00987,u0163,output_style,麻烦 简洁、少废话 😅,v3,管理员导入旧偏好
P-D04-00988,u0620,output_style,[ASR] 详细、带数据表格,v1,仅本次例外
P-D04-00989,u0659,privacy_policy,我想想 敏感信息只用于本轮工具调用 ENDEND,v1,仅本次例外
P-D04-00990,u0771,meeting_minutes_format,就是 bullet 列表 ENDEND,v4,重复记录
P-D04-00991,u0016,meeting_minutes_format,稍等 三段式：背景、决定、待办 ENDEND,v4,用户纠正
P-D04-00992,u0520,emoji_policy,就是 禁用……,v4,管理员导入旧偏好
P-D04-00993,u0413,answer_style,稍等  短句回复 😅,v2,用户纠正
P-D04-00994,u0678,privacy_policy,然后然后 敏感信息只用于本轮工具调用！！！,v3,用户纠正
P-D04-00995,u0396,search_scope,麻烦 麒麟系统/驱动,v1,重复记录
P-D04-00996,u0544,emoji_policy,嗯 纯文本 @@@,v0,仅本次例外
P-D04-00997,u0152,privacy_policy,[ASR] 【不保存测试手机号】 ～,v2,仅本次例外
P-D04-00998,u0397,search_scope,然后然后 仅本地知识库,v0,用户纠正
P-D04-00999,u0721,emoji_policy,然后然后 禁用 ENDEND,v0,仅本次例外
P-D04-01000,u0147,privacy_policy,嗯  敏感信息只用于本轮工具调用 @@@,v4,用户纠正
P-D04-01001,u0456,output_style,其实 只给步骤 ENDEND,v4,用户明确表达
P-D04-01002,u0034,emoji_policy,就是 禁用……,v1,重复记录
P-D04-01003,u0215,answer_style,  祥细解释每一步原因 @@@,v0,用户纠正
P-D04-01004,u0165,search_scope,然后然后 仅本地知识库！！！,v4,用户明确表达
